Title,Company,City,Salary,Summary,AverageSalary,Higher_Salary,Category,City_RichmondVA,City_LincolnNE,City_TampaFL,City_AnnArborMI,City_NewYorkNY,City_SaltLakeCityUT,City_SanFranciscoCA,City_PhoenixAZ,City_SeattleWA,City_WashingtonDC,Summary_analyst,Summary_architect,Summary_data,Summary_intelligence,Summary_business,Summary_engineer,Summary_analysis,Summary_big,Summary_research,Summary_architecture,Company_WiproLTD,Company_CreditAcceptance,Company_UniversityofUtah,Company_RallyHealth,Company_LosAngelesHomelessServicesAuthority,Company_KingCounty,Company_LogicRule,Company_USDepartmentofJustice,Company_AbbottLaboratories,Company_CapitalOne
Data Engineer Intern Summer 2019,Benjamin Moore,"Montvale, NJ 07645",None,Assist in configuring the Data Factory for building pipelines and Loading data ....,70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Etsy,"New York, NY",None,We're looking for a skilled engineer who cares about the data that flows through pipelines and the internal customers...,69042.6357028466,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Privia Health,Remote,None,The Data  Engineer works on a team of Data  Engineers and Administrators supporting a data platform centered around what...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intern - Data Scientist - Summer 2019,Xylem,"South Bend, IN",None,"Develop data anomaly detection tools. Organized, disciplined and focused approach to data analysis....",74848.76062134402,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Internship opportunities for students & recent graduates: Microsoft Garage Software Engineer, Program Manager",Microsoft,"Cambridge, MA 02142",None,"Garage Software engineer . As a software engineer intern, you are dedicated to producing the world’s most advanced...",71025.13869374091,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Data Engineer Co-op (Summer 2019),"BMW Manufacturing Co., LLC","Spartanburg, SC",None,The intern will provide support to our other Data  Engineer to harden code and implement required security for production...,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tableau Developer,AXXESS CONSULT INC,"Dallas, TX",None,Develop and optimize report queries from data marts and from the future data warehouse....,70866.58877239976,0,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Neighborhoods.com,"Chicago, IL 60290",None,2-5 years of experience working as a Data  Engineer or Data Scientist....,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,StubHub,"San Francisco, CA 94105",None,Expertise in data research/analysis with a focus on data quality and consistency is required....,74119.59428000625,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Scientist I,LexisNexis,"San Francisco, CA 94105",None,"You will prototype new ideas, collaborating with other data scientists as well as product designers, data  engineers ,...",67718.81035722072,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer Internship - Big Data Engineering,IQVIA,"Plymouth Meeting, PA",None, Data  Engineer Intern on the Data Lake/Hadoop application. Work on building data pipelines to load and manipulate data ...,70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineering Intern,Arlo,"San Jose, CA",None,We are seeking intern for the Data Engineering team who will work closely with other Data  Engineers ....,72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Operations Engineering Intern,Bosch Group,"Sunnyvale, CA 94085",None,Promote a culture of self-serve data analytics by minimizing technical barriers to data access and understanding....,70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Celmatix,"New York, NY 10005",None,Experience building data pipelines that integrate data from multiple sources....,72360.92299730718,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Neal Analytics,"Redmond, WA",None,Understands Data Pipelining. Good Data Engineering skills. Develop and manage big data pipeline using Microsoft...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Test Architect - Data Center Group,Lenovo,"Seattle, WA",None,Bachelor's degree in an engineering or technical discipline is required • 7+ years or more work experience in storage or...,71473.24332361104,0,I,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Data Engineer,Symetra,"Bellevue, WA 98004",None,"A Data Professional Certification (e.g., ICCP Certified Data Professional, BI Professional, Big Data Professional, Data ...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Intern to Hire Position,Well,"Denver, CO",None," Data Scientist Internship. Well, maybe not the kind of superpowers Marvel characters might have but, super powers for...",72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,United Airlines Inc.,"Chicago, IL 60601",None,"Job overview and responsibilities The position of the senior developer, is to be able to program in Java, Java...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Analyst, Data Engineering",BlackRock,"San Francisco, CA 94105",None,Analyst – Data  Engineer . As a Data  Engineer on the Tick Data Warehouse and Analytics Team you will work with our small...,72045.3957555764,0,I,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,ABS Technology,"Raleigh, NC",None,"ABS Technology is looking for a Data  Engineer for an amazing Client in Raleigh, NC!...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Spin Electric Scooters,"San Francisco, CA",None,"We are looking for Data  Engineers that will build and maintain our data warehouse and data pipelines, collect data from...",70354.1767830483,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Apple,"Austin, TX 78758",None,"Research new technologies and methods across data science, data engineering, and data visualization to improve the...",67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Analyst, Vantage",Viacom,"New York, NY 10036",None,"A deep understanding of audience-based ad targeting, data operations, and data analytics....",72360.92299730718,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Associate Data Engineer,Suplari,"Seattle, WA 98101",None,"Experience building complex SQL queries to find patterns in data such as recurring transactions, outlier data points or...",71314.6934022699,0,I,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist,Microsoft,"Bellevue, WA 98004",None,"Apply data quality, cleaning and semantic inference techniques to maintain high data quality....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Science Intern,Intel,"Phoenix, AZ 85018",None,The intern is expected to work under the supervision of senior engineers to develop a solution to enable data extraction...,67863.08851168634,0,N,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Hint Inc,"Pleasanton, CA",None,"3+ years of experience working as a data  engineer , building data warehouse and data pipelines....",67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Science Internship,Bluecore,"New York, NY 10002",None,First-party data is at the core of everything we build and the Data Science team at Bluecore is at the forefront of...,72360.92299730718,0,N,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmware Engineer Intern (Summer),Spry Health,"Palo Alto, CA",$19 - $25 an hour,"The Firmware Engineer Intern will develop, test, and support embedded systems for real-time data collection....",70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,eBay Inc.,"San Francisco, CA",$19 - $25 an hour," Data  Engineer Looking for a company that inspires passion, courage and imagination, where you will shape the future of...",72045.3957555764,0,I,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Forecasting,Uber,"San Francisco, CA 94103",$19 - $25 an hour,Experience with spatial data . Experience working with large data sets;...,70354.1767830483,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Center Engineer,Varen Technologies,"Reston, VA",$19 - $25 an hour,"Varen Technologies is seeking a Data Center Engineer to maintain the responsibility for multi-skilled operations,...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Analytics Engineer,ActiveCampaign,"Chicago, IL 60602",$19 - $25 an hour,We are currently seeking a Senior Data Analytics Engineer to join our Data Science team....,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer - University Students,McKinsey &amp; Company,"New York, NY 10022",$19 - $25 an hour,"You will provide analysis, analytical modeling, and/or visualization of data sets using relevant data tools....",75552.41047290737,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Warehouse Engineer,Etsy,"New York, NY",$19 - $25 an hour,We're looking for a skilled data warehouse engineer (we currently use Vertica) who cares about the data that flows...,69042.6357028466,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineering Intern,Thales Group,"Melbourne, FL",$19 - $25 an hour,The Data  Engineer will work alongside and support our data analysts and data scientist on data initiatives and will...,70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Data & Infrastructure Engineer,SAP,"Los Angeles, CA",None,"Experience architecting large enterprise cloud-based data lakes, and the needed security to ensure proper data access...",77659.57379018195,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117 - Sr. Python and DevOps Engineer with Terraform Experience,Northbay,"Charlotte, NC",None,Configuration of Data Sources in Terraform. We are seeking a Senior DevOps Engineer with strong hands-on Terraform to...,72549.68562648966,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist - Inference,TripAdvisor,"Needham, MA 02494",None,"As a Data Scientist focusing on Inference, you will be responsible for developing and implementing best practices in the...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer 1,Garmin,"Olathe, KS 66061",None,We are looking for a full-time Data  Engineer 1 for our headquarters in the greater Kansas City area....,72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineering Intern,ICF,"Fairfax, VA 22031",None,Knowledge of Data Modeling and Data Pipelines techniques. ICF has an exciting opportunity for a Data  Engineer Intern to...,72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Developer (ongoing),Flexware Innovation,"Fishers, IN 46038",None,Understand the business issues and data challenges of Flexware’s clients and translates them to specific data ...,70908.54176338225,0,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Zeus,"San Francisco, CA",None,"The data  engineer is responsible for designing and developing robust, scalable solutions for collecting and analyzing...",67718.81035722072,0,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Science / Data Analytics Intern,Mitre Corporation,"Bedford, MA 01730",None," Data Science / Data Analytics Intern - (00053243). Spend the summer as part of MITRE’s Data Analytics team, where you...",72549.68562648966,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Spruce,"New York, NY 10022",None,Spruce is looking for a Data  Engineer to join the Data Science team in NYC....,73819.63637721233,0,I,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WTE Data Science Engineer,Apple,"Santa Clara Valley, CA",None,Strong knowledge of data science algorithms. Familiarity with database modeling and data warehousing principles....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Database Engineer - Headquarters - Innovation Centers,Turner Construction Company,"Minneapolis, MN",None,Integrates data from various sources into data warehouse environments....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Data Engineer,Discover Financial Services,"Riverwoods, IL",None,"Knowledge on ETL techniques, Hadoop, Data analytics, Big data is an advantage....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Engineer, Analytics (Instagram)",Facebook,"Menlo Park, CA",None,"Interface with engineers , product managers and product analysts to understand data needs....",67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Internship,Walmart Stores,"Sunnyvale, CA 94087",None,And data processing pipeline. Solid foundation in data structures and algorithms....,70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Systems & Data Analyst,BOEING,"Portland, OR",None,We are engineers and technicians. The Production Operations Factory Automation and the Boeing Commercial Airplanes (BCS)...,71025.13869374091,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Intelligence Engineer (Austin / Round Rock TX),DELL,"Austin, TX 78731",None, Data Intelligence Engineer Advisor (Austin / Round Rock TX) R33984. Dell is driven by data ....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RMRA Data Management and Analytics Analyst,Henry Ford Health System,"Troy, MI 48083",None,Responsible for providing high level data analytics and data mining support to Risk Management &amp; Risk Adjustment (RMRA)...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summer 2019- IT Engineer Intern,Synopsys,"Mountain View, CA 94043",None,"You will work on enhancing performance and reliability of enterprise storage systems, data protection systems and UNIX...",70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Customer Experience Data Scientist,DELL,"Round Rock, TX 78682",None,"What’s more, we are in collaboration with leading academics, industry experts and highly skilled engineers to equip our...",71025.13869374091,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,The Coca-Cola Company,"Atlanta, GA 30301",None,As you can imagine we have a lot of data and are looking for top talent to help engineer the next generation of data ...,67863.08851168634,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Science Internships,Cambia Health,"Portland, OR",None,"Practical ability to visualize data , communicate about data , and utilize data effectively....",70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Facebook,"Menlo Park, CA",None,"In this role as a Data  Engineer on the Analytics team, your primary responsibility will be to partner with key...",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist (2019 Summer Intern),Rifiniti,"Boston, MA 02210",None,Our data scientists work closely with our software engineers as well as a growing ecosystem of business partners and...,67608.08364591327,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Big Data Engineer,Taboola,"Los Angeles, CA",None,"Our Senior Big Data  Engineer will be contributing to and working on big data streams based on Apache Spark, processing...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Research Intern - Data Management, Exploration and Mining",Microsoft,"Redmond, WA",None,Microsoft Research provides a dynamic environment for research careers with a network of world-class research labs led...,72527.86374342514,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analytics & Data Science Intern,LOCKHEED MARTIN CORPORATION,"Shelton, CT 06484",None,"Experience with data munging, and data visualization (Tableau or equivalent)....",70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,CapTech Consulting,"Denver, CO",None,"Specific responsibilities for the Data  Engineer , Analytics position include:....",72549.68562648966,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Visualization Engineer-Tableau,Amazon Robotics LLC,"North Reading, MA",None,Knowledge and/or working experience with data visualization tools like Tableau....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data Analyst,HP,"Fort Collins, CO 80528",None,"Build processes supporting data transformation, data structures, metadata, dependency and workload management....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Central Intelligence Agency,"Washington, DC","$73,052 - $148,967 a year"," Data  Engineers work together with data consumers to determine, create, and populate optimal data architectures,...",133306.36244278148,1,I,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Internship - Data Engineer,PACCAR,"Renton, WA","$73,052 - $148,967 a year","Performs data development and design work in Cloud environments that may include logical data topology design, cloud...",129224.00971730665,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL Summer Intern - Data Analytics,NOKIA,"Sunnyvale, CA","$73,052 - $148,967 a year",Familiarity with tools and online algorithms for processing streaming data ....,129224.00971730665,1,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Scientist/Engineer,Intrexon Corporation.,"South San Francisco, CA","$73,052 - $148,967 a year",Ability to learn both new data engineering techniques and science quickly....,128227.34031708805,1,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Engineer, Data",Ellie Mae,"Pleasanton, CA 94588","$73,052 - $148,967 a year","Seeks a Senior Engineer , Data in Pleasanton, CA. 5 years of experience with a variety of data stores for unstructured...",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer/Analyst,Kasa Smart,"San Jose, CA","$73,052 - $148,967 a year","In this role you will work as both data  engineer and data analyst. Participate in design, define data requirements and...",128344.75644548605,1,I,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Warehouse/Business Intelligence Engineer,"Financial Services, Department of","New York, NY","$73,052 - $148,967 a year",DFS is seeking to fill the position of Data Warehouse/Business Intelligence Engineer in our Information Technology Unit...,138881.46335857984,1,I,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Atlassian,"San Francisco, CA 94110","$73,052 - $148,967 a year",Atlassian is looking for a Data  Engineer to join our Data Engineering team and build world-class data solutions and...,128994.21761018089,1,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Junior Data Scientist,Viacom,"New York, NY 10036","$73,052 - $148,967 a year","Efficient, automated) data analyses. Experience processing large amounts of structured and unstructured data using Spark...",135712.07302443814,1,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Jebbit,"Boston, MA",None,"Senior Software Engineer - Data | Location:. Help design, instantiate, and maintain data storage setups for analytics...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
